date,index,mom_pct_change,rev_pct_change,SP500_pct_change
2010-04-14,5.0,0.009313727207620026,0.013822874633630477,0.011150066851666862
2010-04-15,5.0,-0.004049213558235909,-0.005202392740630524,0.0008425387276917995
2010-04-16,5.0,-0.013592237447165456,-0.012035915090048754,-0.016126534744455467
2010-04-19,6.0,-0.007318736114873081,-0.007691245207609665,0.004521331252766547
2010-04-20,6.0,0.021429215332753614,0.012557140160016179,0.008058340784849571
2010-04-21,6.0,0.002941565525997092,0.0010628847197654222,-0.0010189969053922
2010-04-22,6.0,0.0337640173495609,-0.001297160225823324,0.002263879356942944
2010-04-23,6.0,0.0203861634837733,0.024263609511547768,0.0071235200993795544
2010-04-26,6.0,0.00033129798292379496,-0.008118966560932228,-0.004296448099761374
2010-04-27,6.0,-0.04579563297426094,-0.02818331236733924,-0.023381945257149872
