,index,mom_pct_change,rev_pct_change,SP500_pct_change
123.0,10.0,-0.020793238137175873,-0.019561507382252197,-0.015308264998017185
126.0,11.0,0.07446888509765223,0.04367480456189461,0.04397412445198401
127.0,11.0,0.015383515426267902,0.0027889367507996864,-0.003397292018489928
128.0,11.0,0.02392011405988744,0.03223678953158611,0.013739523915341278
129.0,11.0,-0.0076653401947915254,-0.007135024522958033,-0.012145144968583543
130.0,11.0,-0.023591317668857158,-0.02115522584352717,-0.018800014512092122
133.0,11.0,0.0017578264708853152,-0.0016090099431064874,0.0011093685155389998
134.0,11.0,-0.02146966525287003,-0.024110745317212558,-0.014195906037184347
135.0,12.0,-0.005996229865334046,0.0030181139284557014,-0.005130263873571406
136.0,12.0,-0.051839321295414,-0.05053050445651602,-0.03897590341661106
137.0,12.0,0.017110583163758353,0.02395527953340957,0.015024380686144978
140.0,12.0,-0.009891192964601924,-0.013204515124308114,-0.012908014000787449
141.0,12.0,0.0021053060129938906,0.0135356550528957,0.00035393738571354305
142.0,12.0,0.006810718954551565,0.009764827323587456,-0.0056609945338124135
143.0,12.0,0.0417561452041165,0.04586190609795482,0.032876173067238
144.0,12.0,-0.018189808499193126,-0.0048801251032424605,-0.01237468831159061
148.0,13.0,-0.02972763500548108,-0.03807132334434042,-0.01716532127985071
149.0,13.0,0.018326051367627227,0.0708705538365865,0.025842707133391096
150.0,13.0,0.01809650569478747,0.001564935520177968,0.004051376711240895
151.0,13.0,-0.030130358953260394,-0.04953857418000124,-0.034411425771964765
154.0,13.0,-0.024687617855637656,-0.02348031324642381,-0.01353207320412908
155.0,14.0,-0.0008613554230110676,-0.0028023828549076034,0.010976067492112662
156.0,14.0,-0.005209039463223042,0.0018308489526434601,-0.005941674758709992
157.0,14.0,0.033012332693967604,0.027427212044568862,0.029506792849203878
158.0,14.0,0.00979459591363797,0.008431799202788937,0.004379678623643857
161.0,14.0,0.010662945746404695,-0.0009044433780809324,-0.0018046635646612463
162.0,14.0,0.0330378846774547,0.03349533348643332,0.023494191121040897
163.0,14.0,-0.001075307941437531,0.009415597411986965,-0.0005559347650669899
164.0,14.0,-0.006296110222628259,-0.004547242907574212,0.0012830081640498037
165.0,15.0,-0.004292090871780596,0.0011687971460928813,0.0013171307943036226
168.0,15.0,-0.014007753647970921,-0.0018579030115368877,-0.003856841152281021
169.0,15.0,-0.02666550722208034,-0.024687345200796684,-0.016070691127224812
170.0,15.0,0.004179823347109068,-0.007799360383093801,-0.0029854738442266493
171.0,15.0,-0.024948559338460984,-0.03288180775694104,-0.01680350261882635
172.0,15.0,0.017703870499197714,0.021332760222194637,0.002859362131449217
175.0,16.0,-0.01747822402451472,-0.005679672638499123,-0.00203393834902843
176.0,16.0,-0.06112461659335862,-0.03131146449311778,-0.03101701864061035
177.0,16.0,-0.01607171810858036,-0.008754057945086468,-0.0101129704925228
178.0,16.0,-0.00031472183243859143,-0.011368307809774514,-0.0032404516759250157
179.0,16.0,-0.014474182356239252,-0.007450426558960599,-0.004662369010297374
183.0,16.0,-0.003216497228524284,0.0036813333005276784,0.00535903441522545
184.0,16.0,0.053676270497331126,0.04007629061339735,0.03133081639370272
185.0,17.0,0.014742002793434517,0.005073226728618885,0.00941267817151159
186.0,17.0,0.017037180096669945,0.01654319674961785,0.007203887818266752
189.0,17.0,-0.0037658032651746607,-0.01517808867701842,0.0007329020475055348
190.0,17.0,0.0412751158848095,0.028081004046142798,0.015378879091830777
191.0,17.0,-0.00424628869826994,-0.0004953854664445534,-0.0001551316306374062
192.0,17.0,-0.00418558864902131,0.004462396737428087,0.0011961033180916125
193.0,17.0,-0.045197833181486104,-0.035869819519845546,-0.028819473359129044
196.0,18.0,0.007284902583491693,-0.007171821741862772,0.005981890060832162
197.0,18.0,0.014490029753242328,0.021407516568834307,0.011416551196032687
198.0,18.0,-0.01837255631909903,-0.016361573841073496,-0.012819816608358736
199.0,18.0,0.02616453404345128,0.028840136101378543,0.022513373250030444
200.0,18.0,0.022654816365866172,0.02233797655739709,0.008220020548377116
203.0,18.0,0.019171695243400576,0.02679634216393839,0.011200166146517754
204.0,18.0,-0.015950792766841648,-0.007573100406732214,-0.0010493573466290318
205.0,19.0,-0.024343325107590307,-0.007606931058023991,-0.006921964711350426
206.0,19.0,0.0027983161245880074,0.0029989419028463083,-0.004158621107493432
207.0,19.0,0.012619212896269749,0.003961194451078986,6.349921218862242e-05
210.0,19.0,0.020553059179475697,0.021012407849982873,0.022022522061804883
211.0,19.0,-0.004437344885211314,-0.0034447572339011633,-0.004796355216742376
212.0,19.0,0.015688180324523304,0.021386981359411063,0.006051112519185553
213.0,19.0,-0.007450537840917049,0.0001072531705066826,-0.001268524584838171
214.0,19.0,-0.004970539795092366,-0.0033791593000082943,-0.003704038628435491
217.0,20.0,0.01388843950539107,0.01356334573289617,0.005483064382283187
218.0,20.0,-0.007517172054693167,-0.006938218243403483,-0.0059674054882985494
219.0,20.0,-0.03313928590441858,-0.031147602544071673,-0.028178764954173263
220.0,20.0,-0.0025341927580648793,0.001740790213347232,-0.0053787488495717906
221.0,20.0,0.0005304602033217476,-0.0014189723035093582,-0.004023574358396065
224.0,20.0,-4.321461619616329e-06,0.0014774987707374288,0.00012045854325926086
225.0,21.0,0.019189985555865263,0.01199052313425213,0.012192216013040102
226.0,21.0,0.0014088583663913524,0.0030031555531937703,0.0014827787168125717
227.0,21.0,-0.02017733277174615,-0.023720900815518642,-0.016935392189468268
228.0,21.0,0.0054299757010936815,-0.009363979396889089,-0.0036630286052607985
231.0,21.0,-0.015183224662451667,-0.0016859669570578827,-0.004040306703826824
232.0,21.0,-0.01821508249889393,-0.020290066036590816,-0.014512432962598854
233.0,21.0,0.008181927747201412,0.002901919819104737,0.0032893427453595248
234.0,21.0,-0.007017881832916351,-0.009763831853749471,-0.007684786454732473
235.0,22.0,0.01641099556791914,0.034575916346449784,0.01658676839931239
238.0,22.0,-0.013609637539571885,-0.019143951946371363,-0.01471920868888299
239.0,22.0,0.0005195825243448305,-0.0008386508911244151,0.000390794428747121
240.0,22.0,0.028101917263792343,0.04203824596753454,0.029504621333996228
241.0,22.0,0.006652447697268549,0.023487297410607233,0.009080835857702363
242.0,22.0,0.011333377388718268,0.020010114290614812,0.013219002387319545
246.0,23.0,-0.010534459918522043,-0.02217201302650442,-0.011471189788493708
247.0,23.0,0.0029455072397578165,0.010910171068703501,0.006438699367075529
248.0,23.0,0.00041011717340752043,0.008621290776579128,0.0048322900955937165
249.0,23.0,0.0036003419797824288,0.001994910978637965,0.004863332840635781
252.0,23.0,0.006642376186569321,0.018700249737635732,0.011130616053760978
253.0,23.0,-0.002008582113101398,-0.004197109203428284,-0.0007131195389205036
254.0,23.0,0.0037822121196497195,-0.005005150515255297,0.00354113887216001
255.0,24.0,-0.0005285547539147784,-0.002058142041719624,-0.00036434366656679096
256.0,24.0,0.001051394889878543,0.005237587497978424,0.0008268557718451586
259.0,24.0,0.02176299377002151,0.028082700087685653,0.015209797205957498
260.0,24.0,0.004701429549047553,-0.004171262694074873,-0.002564020390809607
261.0,24.0,-0.0063495002052398105,-0.005308023508618098,-0.004825492514895946
262.0,24.0,-0.011221512493909014,-0.015480738565614183,-0.008331340584428193
263.0,24.0,0.023252450586482752,0.03270679233355613,0.021194392772258208
266.0,25.0,0.0023903756442894774,0.0038020521796155228,-0.005667432349210744
267.0,25.0,0.007500189929373813,0.010328199263903182,0.004850385958537151
268.0,25.0,-0.002790105270862553,0.0018310477915234214,-0.0025877588476783675
269.0,25.0,-0.0002044298795387256,0.002007623807643799,-0.003083722237648967
270.0,25.0,7.899390189914923e-05,0.0004876603169874039,0.004416438203773465
273.0,25.0,-0.013362388696601423,-0.008746045975459582,-0.008034932488803492
274.0,25.0,0.00796981324998749,0.028990793524814106,0.02086134059079603
275.0,26.0,-0.0050175483045243,-0.007347398405520766,-0.0006720045633211713
276.0,26.0,0.003059789311212191,0.0028466770551003884,-0.0016465185803191673
277.0,26.0,0.01658172943793216,0.00689664857947736,0.00612227817348443
280.0,26.0,0.0005883534470668694,0.002217553656911253,0.00014583690635494584
281.0,26.0,0.020204371868875283,0.0045786337808131575,0.003818756605307172
282.0,26.0,0.015387594184849663,0.013481991378873414,0.007121020299379444
283.0,26.0,-0.009372879051653881,-0.004267150473679271,-0.0036413861990395313
284.0,26.0,0.0006955285118245391,0.02635855721519683,0.002027485447987365
287.0,27.0,0.00694099911431254,0.004802075222421887,0.007243744595420987
288.0,27.0,-0.0244103883662955,-0.01977155510982679,-0.015877250249970554
289.0,27.0,0.03163368341895571,0.02427892509249614,0.01052407519882892
290.0,27.0,0.009701881835203152,0.001804660939295244,0.0017739084702186325
291.0,27.0,0.008939299499125763,-0.008958959539627942,0.0023892585241640507
294.0,27.0,0.008381520745225534,-0.002691878028621986,0.002146971596890701
295.0,28.0,0.00016243770089812147,0.001285970967720529,1.688528477283846e-05
296.0,28.0,-0.005053416387026122,0.006192079027261277,-0.002690583513671685
297.0,28.0,-0.00648271882158451,-0.009593881431680263,0.0011248494058304637
298.0,28.0,0.003228420320678138,0.005579350459845034,-0.0004392872986367369
301.0,28.0,0.0020307313645526516,-0.008081798814998143,0.0009465333975153811
302.0,28.0,0.00874212850632462,0.027030803431317495,0.007759284493458862
303.0,28.0,0.0042492807858693915,-0.007359721909379035,0.003678053944041082
304.0,28.0,0.003588296319121853,0.01734207866488119,0.01928286287479275
305.0,29.0,-0.00464598675583453,-0.0012336624232680115,0.00392275298702649
308.0,29.0,-0.0009485760480949623,0.003788710653345473,-0.0021209574072836856
309.0,29.0,-0.005274980292090137,-0.011043213923189476,-0.008052299681943542
310.0,29.0,0.0018304115615315974,0.012023808041207219,0.004376080778473401
311.0,29.0,-0.0016703693780455331,0.00041675818500501726,-0.004242126544221403
312.0,29.0,-0.011729355158793387,-0.011932245023892585,-0.011808492232419865
315.0,30.0,-0.004124142939450326,-0.0036048588125222047,-0.0012174356326716262
316.0,30.0,-0.01667007821882488,-0.007537121471324204,-0.016205413633636034
317.0,30.0,0.0011623340286100125,0.00419307703938433,0.00021216287934855416
318.0,30.0,0.023595612839053502,0.00695359325925955,0.015357313493959523
319.0,30.0,0.010719864361013697,0.0034265504285193927,0.002540373205550228
322.0,30.0,0.011064804225388091,0.0035423207198352234,-0.0015753666901773267
323.0,30.0,-0.0017508661859299002,-0.008361772012417223,-0.014284032792181156
324.0,30.0,0.030746730809517266,0.011569495874536229,0.014922967493543604
326.0,31.0,-0.011940241969631593,-0.008117351203845425,-0.007468562068020934
329.0,31.0,-0.007140384811223144,0.0014361107511327686,-0.001378858764733426
330.0,31.0,-0.009841873284980929,0.004798156625037231,-0.006070216944686235
331.0,31.0,0.027601978051823895,0.02043713168770961,0.02161695515261708
332.0,31.0,0.02328659222179006,0.022971442160709166,0.012818562518186694
333.0,31.0,0.014335197599839856,0.0011119504547083103,0.0026032365675492386
336.0,32.0,0.00921348543235152,-0.00682173861237273,-0.001298238661417761
337.0,32.0,-0.023816409750422894,-0.005475313163730777,0.0005150801927265025
338.0,32.0,-0.00403502113661014,0.007590520637693732,0.003701760406026544
339.0,32.0,0.004696616159188505,-0.002733292524560893,0.0038427480627742927
340.0,32.0,0.009313684396882783,0.0037087218219312933,0.006001641860553519
343.0,32.0,-0.013633864213509539,-0.016474550088098328,4.832031784740565e-05
344.0,32.0,-0.0075737505294361076,-0.005393408215381234,0.00091095635360805
345.0,33.0,-0.001734736955408478,-0.012220777210862654,-0.005122452280258649
346.0,33.0,-0.0009714675331426226,0.020863074171800132,0.006185094896691501
347.0,33.0,0.0069065760392360565,0.007844192969096043,0.0008368043854836138
350.0,33.0,0.0007220052465564342,0.014796173954668979,0.0025483530061645165
351.0,33.0,0.001835870641470172,0.02180245382892839,0.006030102155631267
352.0,33.0,-0.0028640668548619574,-0.007635567399466125,0.0033795554893063517
353.0,33.0,-0.002744602014318198,-0.007344482345086378,-0.0016443283858672553
357.0,34.0,-0.004167525501423264,-0.01513504123875561,0.0006126972471360848
358.0,34.0,-0.003237929870026335,0.00682432160032106,0.0007713239125555216
359.0,34.0,0.013605174954633991,0.005118959881726804,0.0010091453555356455
360.0,34.0,0.00038754479999669744,0.0015104153101193397,-0.0015082191889665975
361.0,34.0,-0.0037740768822347227,-0.002933907158699245,-0.0001907894500615681
364.0,34.0,0.014476057940836996,0.011897407159002149,0.011314828013585299
365.0,35.0,-0.007122778930341811,-0.00850835510732827,-0.0013130618315739806
366.0,35.0,0.024895219701867886,-0.011551957057024841,0.0050071702616640845
367.0,35.0,0.0008331368111954007,-0.0016308098571945929,-0.002122957701494954
368.0,35.0,-0.00461083444680932,0.00044345967795506036,-0.001844782063018524
371.0,35.0,0.00781840157484579,0.00465277743124839,-0.001376327172630698
372.0,35.0,-0.001825700819043985,-0.0034637323355556473,0.0037251273626697223
373.0,35.0,0.009354937270515673,-0.00010758693607679782,0.00900758006769764
374.0,35.0,0.004827788562005686,-0.0021810830050137064,-0.001710746243041017
375.0,36.0,0.009257536743360651,0.016137571681217388,0.007384542591010179
379.0,36.0,0.0002924204453946033,-0.0005869579366666767,0.00137641065101346
380.0,36.0,-0.02658308391946048,-0.02519363544240085,-0.010115654884377157
381.0,36.0,-0.012364448345521473,-0.010868956914887961,-0.0012949592195925508
382.0,36.0,0.0049970958610685125,-0.00016668586858471502,0.0024135455272700224
385.0,37.0,0.015650074777026513,-0.00749405160450638,0.00583628034196626
386.0,37.0,-0.009881281712885204,-0.009220904749008796,0.0002634624737614111
387.0,37.0,0.009461156739842524,0.0029040259242957165,0.00422090718967616
388.0,37.0,0.0022333129782758808,0.004703947947715059,0.0022443057531671418
389.0,37.0,-0.018568492660577408,-0.02207651523818832,-0.017852526697772375
392.0,37.0,0.005828246674236659,0.010036519761079688,0.007662558220206783
393.0,37.0,0.020735792576536072,0.02802921442958779,0.01669359840810869
394.0,37.0,-0.01406561433643314,-0.0043883227267023095,-0.00272251746839014
395.0,38.0,0.010966230776194952,0.008111394856043341,0.0023541990752451447
396.0,38.0,6.365496182618724e-05,0.008509437063407399,0.002884262567260709
399.0,38.0,0.005016113041931414,-0.0003848709560365426,0.006240171597036381
400.0,38.0,0.011149591417464966,0.0008491622506788254,0.004184752099316791
401.0,38.0,-0.0042437882317289954,0.0012333659943838393,-0.0027857656113878804
402.0,38.0,0.004191159214251028,-0.0009402517541450828,0.0007494929370688297
403.0,38.0,0.011206639242086014,0.003797264784814891,0.005507371620330659
406.0,39.0,-0.00412885179020731,0.01152166451999428,0.002384924061824778
407.0,39.0,0.0016804721011052127,-0.016608226208927525,-0.003234911055292722
408.0,39.0,0.0007362784256812916,0.006643740627033668,0.006257435156610036
409.0,39.0,0.0038720481898783634,0.0083630424944926,0.003075691142146564
410.0,39.0,0.0009261970577788547,0.003605272687847694,0.0019247226272978146
414.0,39.0,-0.03839860222450401,-0.027992978595180663,-0.02052856505826517
415.0,40.0,-0.001331121232056598,-0.015228391231017002,-0.006111960522950599
416.0,40.0,0.02240858953830962,0.001301854222133425,-0.000994377240208233
417.0,40.0,0.014621265649700487,0.02415500386366961,0.01055051646463201
420.0,40.0,-0.0023295562089413304,0.0038381708898807877,0.005561085699577806
421.0,40.0,-0.01447901925559808,-0.02836320877335883,-0.015739677754675885
422.0,40.0,0.00851419034196137,0.005702375502574042,0.0016152009236127807
423.0,40.0,0.028183960894618353,0.022297069805547354,0.017219001487115193
424.0,40.0,0.011131768789080464,-0.007950001197689249,-0.0073780374502926405
427.0,41.0,-0.014813925193526279,-0.007724697978888096,-0.008341232507744434
428.0,41.0,0.006002502073410509,0.027397819993082672,0.008922733898683255
429.0,41.0,-0.00503967993522334,-0.003407559910196667,-0.0013617034323515353
430.0,41.0,-0.012424721465000555,-0.025041570492866837,-0.018870951812180237
431.0,41.0,0.00669458498790001,0.011238018496160485,0.007080513662183874
434.0,41.0,-0.010493844703153366,-0.0029835803846122834,-0.006049325659529536
435.0,42.0,0.003569887378223102,-0.010028772585096102,-0.01120034817237281
436.0,42.0,-0.007355029056093409,-0.025987076377017825,-0.019494949042855536
437.0,42.0,0.008181140960267952,0.006079219899077703,0.013398228752857344
438.0,42.0,-0.00784415447456569,0.006538525464311495,0.004310201897316901
441.0,42.0,0.020406144911647373,0.023902151222818822,0.014985846366661448
442.0,42.0,-0.0016608913854839536,-0.00847566462891024,-0.003550567117658776
443.0,42.0,0.009195459981379883,0.005459411707585881,0.00291397966743423
444.0,42.0,0.011757362476630418,0.00791981798333825,0.009340748456551973
445.0,43.0,0.007313352916375504,0.002746127407862775,0.003161136890789118
448.0,43.0,-0.001478808347079541,-0.006329988852231916,-0.002747836267090409
449.0,43.0,0.006387134265928951,0.0009079080718264465,0.007060045042073693
450.0,43.0,0.009981357908826117,0.009464702357031785,0.006684706201916635
451.0,43.0,0.0131997054156896,-0.0032549329567676533,-0.0018295015230987977
452.0,43.0,-0.00821948051799506,0.011896457442320296,0.004962987972138233
455.0,44.0,-0.005380945415828386,-0.000298607348234714,0.0003452097520288966
456.0,44.0,0.0028231699378599593,-0.00020921995128736492,-0.0001800552456384663
457.0,44.0,-0.005143565696894237,0.006357094017267972,0.002183677516658822
458.0,44.0,0.0017217436377511609,-0.004319813260811956,-0.0015200063176690204
459.0,44.0,-0.010322917603758752,-0.013676840045827332,-0.00400444374710851
462.0,44.0,-0.006333318413238443,-0.005580874683304071,-0.0027933795260068894
463.0,44.0,-0.006690857572799069,-0.0016516051721844672,-0.007776699229565143
464.0,44.0,0.01387268354051634,-0.0001556193000997963,0.00019023558280406583
465.0,45.0,-0.0026749626993097463,-0.0027799949642790312,8.367659155239515e-05
466.0,45.0,0.008140254379226542,0.0066505521152129266,0.003925413156908419
469.0,45.0,-0.01745747605249449,-0.01153041329382044,-0.011017851653977395
470.0,45.0,0.007561460877528692,0.005448399146147143,0.00573117089721964
471.0,45.0,0.019708022780591673,0.020587547581775112,0.013514947433656221
472.0,45.0,0.006310411334250343,0.006693625341296794,0.0052767819301140495
476.0,46.0,-0.005490378535627926,-0.0020395374668846777,-0.0015926699031209024
477.0,46.0,0.013179493826403866,0.012186019758796296,0.008979584523029382
478.0,46.0,0.010073411809139976,0.008919741744401178,0.006249847099511818
479.0,46.0,0.015432783608812662,0.005797266716922755,0.0035554240499382495
480.0,46.0,0.0015652942022476024,0.008363290243465871,0.002300662213150728
483.0,46.0,-0.0031241472577155593,0.0015878477178630113,-0.00175271131343413
484.0,46.0,-0.015297305622999824,-0.006043556315290188,-0.0033793036283190636
485.0,47.0,-0.012681748745320309,-0.0035958164346494236,-0.006855308680100647
486.0,47.0,0.006402476611357233,-0.010712870261379204,-0.009069835815006422
487.0,47.0,0.00686420346069142,0.003200465791095086,0.0038199203649145197
490.0,47.0,0.009107992397617292,-0.004485540345357397,0.004544163641626575
491.0,47.0,0.014757070328214383,0.009048852153312937,0.008074036650198346
492.0,47.0,-0.011103564825488733,-0.008661554770509639,-0.011111495877577093
493.0,47.0,0.00762904572663613,0.01847071160347884,0.004895437361786659
494.0,47.0,-0.0061210431505790645,-0.003427843104174444,-0.00806733006032423
497.0,48.0,-0.017022848129311062,2.591843255222992e-05,-0.006204391417766519
498.0,48.0,-0.0015425208958320224,-0.0030589108775820107,-0.0003685605881837972
499.0,48.0,0.020647886078541268,0.0038805531268231276,0.00880379946585852
500.0,48.0,0.011382218734298977,0.009522869152097291,0.0021779408643529674
501.0,48.0,-0.015093979065829655,-0.005153273668329373,-0.007688267521873571
504.0,48.0,-0.01825316387417817,-0.020790038210293037,-0.01192558460112425
505.0,49.0,-0.00875646779122562,-0.0025545543911796977,-0.0008273801774386635
506.0,49.0,-0.004413578546283758,0.018471105463644787,0.0031831687125787322
507.0,49.0,0.004628706479627908,0.01486905863083975,0.0039531157988739185
508.0,49.0,9.527337326487029e-06,0.012976659765825104,0.004080919686204165
512.0,49.0,0.008415739752234008,0.014988064983917627,0.010592724697279676
513.0,49.0,-0.01515113474819162,-0.031649109673165546,-0.02278464425831217
514.0,49.0,-0.00038340086782511217,-0.008588161142435703,-0.0012248353901096465
515.0,50.0,-0.013638225594681341,-0.010542431955885423,-0.009733809463420173
518.0,50.0,-0.01866853953760549,-0.01548776957317114,-0.010760206333523925
519.0,50.0,0.00013797727287110373,0.009394392863289835,-0.0009564073932939454
520.0,50.0,-0.014346722536537283,-0.015720556699514544,-0.004186874918536865
521.0,50.0,0.007155199142645907,0.014283848824189205,0.007377489898070522
522.0,50.0,-0.016062314972532778,-0.01717850250892462,-0.013979844477308045
525.0,51.0,-0.006807647233073167,0.006779530157575819,0.0006687560771996282
526.0,51.0,0.02342724714340294,0.012990070211341331,0.012611779574887017
527.0,51.0,-0.020486773247267,-0.02191345196383134,-0.01743184580508239
528.0,51.0,-0.013355860145933374,0.0033351893510376374,0.0017543350239683786
529.0,51.0,-0.00340532973405151,0.009091977281444518,0.003045016966140013
532.0,51.0,-0.0038412564687093863,0.010146699821721571,0.005395190996116739
533.0,51.0,0.03363096527769569,0.020427479672761883,0.013423475684721353
534.0,51.0,-0.0002990877160654271,-0.010690583937892618,-0.006468448774604507
535.0,52.0,-0.0010210048487013013,0.009437056607268212,-0.002827986549257977
536.0,52.0,-0.025674243317635338,-0.011401407382626082,-0.011725787945559007
539.0,52.0,0.007953643365196661,0.012180706043384181,0.009184457300265958
540.0,52.0,0.018994623056925175,0.015607128908391466,0.012944354874931063
