,date,index,mom_pct_change,rev_pct_change,SP500_pct_change
0,2010-01-04,0.0,0.0,0.0,0.0160434176666868
1,2010-01-05,0.0,0.0319452643379612,-0.0042127505670745,0.0031156756258232
2,2010-01-06,0.0,0.0204253782290031,-0.0097523497831055,0.0005455206301101
3,2010-01-07,0.0,0.0638620841256956,-0.0060540222774389,0.0040012018741766
4,2010-01-08,0.0,-0.0049755275117517,-0.0053915650498102,0.0028817272914287
5,2010-01-11,0.0,0.014024794345765,-0.0068204547848358,0.0017467554316374
6,2010-01-12,0.0,0.0192284387907496,-0.0503737102272189,-0.0093811661483642
7,2010-01-13,0.0,0.0271534068597552,0.012001065766196,0.008325925658531
8,2010-01-14,0.0,0.0269272584530049,-0.0115118705890723,0.0024264254383745
9,2010-01-15,0.0,-0.0183216937535978,-0.0243156728390348,-0.0108231301598693
10,2010-01-19,0.0,0.0062890796720976,0.0076714237278665,0.0124996265993635
11,2010-01-20,0.0,0.0088736562050727,-0.0177430352909363,-0.0105978296629707
12,2010-01-21,0.0,0.0221283170160575,-0.0265100498222575,-0.0189449033897883
13,2010-01-22,0.0,-0.006063244666979,-0.0407693789373993,-0.0221409887643004
14,2010-01-25,0.0,0.0080287715469601,0.0085076070886908,0.0045980980127011
15,2010-01-26,0.0,-0.0184936134322956,0.0002028142050637,-0.0042031995736809
16,2010-01-27,0.0,0.0211662301102523,0.0035327043532127,0.0048801522109449
17,2010-01-28,0.0,0.0002929816426169,-0.0275714348005768,-0.0118177409595672
18,2010-01-29,0.0,-0.0154747750686179,-0.0242992969762996,-0.0098291738280392
19,2010-02-01,0.0,0.0294781040354374,0.0377049084844739,0.0142661088946718
20,2010-02-02,0.0,0.003362644425289,0.0049374940201585,0.0129729483771849
21,2010-02-03,0.0,-0.0289129706865832,-0.004348031297279,-0.0054743114293386
22,2010-02-04,0.0,-0.0500107878366203,-0.0447952840527725,-0.0311406778880394
23,2010-02-05,0.0,0.0035748518985244,0.01160951772482,0.0028971189219608
24,2010-02-08,0.0,-0.0034689733553368,0.0010797460970653,-0.0088632904934471
25,2010-02-09,0.0,0.0228578026088411,0.016637304970627,0.0130401323165774
26,2010-02-10,0.0,-0.0028933337833405,-0.0107473123840755,-0.0022325735201887
27,2010-02-11,0.0,0.0200125874452797,0.0086638999582494,0.0096804375619492
28,2010-02-12,0.0,-0.0059615888833337,-0.000974112437616,-0.0027445928193718
29,2010-02-16,1.0,0.0,0.0,0.0180007486455484
30,2010-02-17,1.0,0.0,0.0,0.0042379594555796
31,2010-02-18,1.0,0.0,0.0,0.0065847424489735
32,2010-02-19,1.0,0.0,0.0,0.0021866220422972
33,2010-02-22,1.0,0.0,0.0,-0.0010458578339902
34,2010-02-23,1.0,0.0,0.0,-0.0121028095969314
35,2010-02-24,1.0,0.0,0.0,0.0097204594242219
36,2010-02-25,1.0,0.0,0.0,-0.0020810401799135
37,2010-02-26,1.0,0.0,0.0,0.0014053791778985
38,2010-03-01,1.0,0.0,0.0,0.0101585082728945
39,2010-03-02,1.0,0.0,0.0,0.0023304422719907
40,2010-03-03,1.0,0.0,0.0,0.0004292016020615
41,2010-03-04,1.0,0.0,0.0,0.0037361180334851
42,2010-03-05,2.0,0.0116207411131879,0.0173778917042132,0.0140074809470649
43,2010-03-08,2.0,0.0011534138184001,-0.002836810495893,-0.0001755960133915
44,2010-03-09,2.0,0.012435928233268,-0.0031036576449636,0.0017127370855292
45,2010-03-10,2.0,0.0058103408280898,0.0028463875596215,0.0045245599549417
46,2010-03-11,2.0,-0.0022548970861562,0.0117575796724191,0.0040415193146134
47,2010-03-12,2.0,-0.0041261659267943,0.0025490658847053,-0.0002173459470393
48,2010-03-15,2.0,-0.0051032699819038,-0.0177777851058413,0.000452194832708
49,2010-03-16,2.0,0.0125009416354765,0.0108094457739356,0.0077791163013856
50,2010-03-17,2.0,-0.009580668998286,0.0055149926100164,0.0058216758037441
51,2010-03-18,2.0,-0.0038951511169771,0.0013484275044993,-0.0003258460273372
52,2010-03-19,2.0,-0.0215546221353266,-0.0053456940229176,-0.0050864464494398
53,2010-03-22,2.0,0.0243795861717365,0.0012156825613324,0.0050952961938879
54,2010-03-23,2.0,0.0256325460760069,0.0122825171549414,0.0071709669083201
55,2010-03-24,2.0,0.0071754948801354,-0.0076163533809574,-0.0054933042070419
56,2010-03-25,3.0,0.0,0.0,-0.0017041673383189
57,2010-03-26,3.0,0.0,0.0,0.0007377225995479
58,2010-03-29,3.0,0.0,0.0,0.0056832349643523
59,2010-03-30,3.0,0.0,0.0,4.265937281555665e-05
60,2010-03-31,3.0,0.0,0.0,-0.0032728747486845
61,2010-04-01,3.0,0.0,0.0,0.0074138011482498
62,2010-04-05,3.0,0.0,0.0,0.0079279908444673
63,2010-04-06,3.0,0.0,0.0,0.0016842957106795
64,2010-04-07,3.0,0.0,0.0,-0.0058767071720416
65,2010-04-08,3.0,0.0,0.0,0.0033743417473361
66,2010-04-09,3.0,0.0,0.0,0.006683906562972
67,2010-04-12,3.0,0.0,0.0,0.0017666094762833
68,2010-04-13,3.0,0.0,0.0,0.0006854008197059
69,2010-04-14,4.0,0.0201892158447644,0.0258266836473323,0.0111500668516668
70,2010-04-15,4.0,0.0039735363724547,-0.0036686747058452,0.0008425387276917
71,2010-04-16,4.0,-0.0237510748390286,-0.0119798792062348,-0.0161265347444554
72,2010-04-19,4.0,-0.0091029233348898,-0.0060765445138896,0.0045213312527665
73,2010-04-20,4.0,0.0242723221999968,0.0098381615257143,0.0080583407848495
74,2010-04-21,4.0,0.0056427632431368,-0.0004416812935751,-0.0010189969053922
75,2010-04-22,4.0,0.03226693149578,0.0015942716266916,0.0022638793569429
76,2010-04-23,4.0,0.0224429143470219,0.0176786089039464,0.0071235200993795
77,2010-04-26,4.0,0.012015147718351,-0.0040245922036846,-0.0042964480997613
78,2010-04-27,4.0,-0.047541210963049,-0.0127210148083886,-0.0233819452571498
79,2010-04-28,4.0,0.0030374847992661,0.0012538641698026,0.006462752419523
80,2010-04-29,4.0,0.0361227328343921,0.0251022539889679,0.0129432280208421
81,2010-04-30,4.0,-0.0224112266910582,-0.0200326459320818,-0.0166476801097963
82,2010-05-03,4.0,0.0218213052752223,0.0141791201854881,0.0131205867818549
83,2010-05-04,5.0,-0.0236561396716794,-0.0323088481552201,-0.0238384658450667
84,2010-05-05,5.0,-0.0109732222742631,-0.0033080381249209,-0.0065865547286593
85,2010-05-06,5.0,-0.0365420165269077,-0.0383178300032125,-0.0323534964113503
86,2010-05-07,5.0,-0.0224765215937054,-0.0230522870146103,-0.0153082649980171
87,2010-05-10,5.0,0.0532741739751812,0.0443252384012003,0.043974124451984
88,2010-05-11,5.0,-0.0053057250249345,0.0049755333531648,-0.0033972920184899
89,2010-05-12,5.0,0.0165412996734821,0.0084211535314826,0.0137395239153412
90,2010-05-13,5.0,-0.0060956553926724,-0.0083403125464412,-0.0121451449685835
91,2010-05-14,5.0,-0.0209161204973378,-0.0259686916956614,-0.0188000145120921
92,2010-05-17,5.0,-0.0031356527669585,0.0097837368831663,0.0011093685155389
93,2010-05-18,5.0,-0.0137833613312628,-0.0158756235635381,-0.0141959060371843
94,2010-05-19,5.0,-0.0085417123854962,-0.0099138275894173,-0.0051302638735714
95,2010-05-20,5.0,-0.04414454644486,-0.0338491907213402,-0.038975903416611
96,2010-05-21,5.0,0.0189617262523349,0.0158547196621466,0.0150243806861449
97,2010-05-24,6.0,-0.0107780254900662,-0.0221985096516901,-0.0129080140007874
98,2010-05-25,6.0,0.0079713041136188,0.0007173284976602,0.0003539373857135
99,2010-05-26,6.0,0.0068597149859272,0.0015442251140774,-0.0056609945338124
100,2010-05-27,6.0,0.0600879454975227,0.0399481842727483,0.032876173067238
101,2010-05-28,6.0,-0.0236620498241395,-0.0134362136395191,-0.0123746883115906
102,2010-06-01,6.0,-0.0252145776904227,-0.0354848771499387,-0.0171653212798507
103,2010-06-02,6.0,0.0357868014382604,0.0453955481297387,0.025842707133391
104,2010-06-03,6.0,0.0089068582156583,0.0065741038589235,0.0040513767112408
105,2010-06-04,6.0,-0.0364917273758919,-0.0400889604154702,-0.0344114257719647
106,2010-06-07,6.0,-0.0345988952424254,-0.0166896393670802,-0.013532073204129
107,2010-06-08,6.0,0.018378574141737,0.0125878795530842,0.0109760674921126
108,2010-06-09,6.0,0.0077992087723582,-0.0033370668678877,-0.0059416747587099
109,2010-06-10,6.0,0.0339607613796066,0.0498364552193736,0.0295067928492038
110,2010-06-11,6.0,0.0058782634342336,0.0096723605545244,0.0043796786236438
111,2010-06-14,7.0,0.0049079129054296,0.0004884313631899,-0.0018046635646612
112,2010-06-15,7.0,0.0215316051520673,0.0187211112197771,0.0234941911210408
113,2010-06-16,7.0,-0.0025662336107732,-0.0038328093606365,-0.0005559347650669
114,2010-06-17,7.0,0.0019405237718639,0.0015069577454212,0.0012830081640498
115,2010-06-18,7.0,0.0049910838168118,0.0016682327008038,0.0013171307943036
116,2010-06-21,7.0,-0.0049042109149293,-0.0067812895220953,-0.003856841152281
117,2010-06-22,7.0,-0.0199774940312364,-0.0202126022245322,-0.0160706911272248
118,2010-06-23,7.0,0.0002963305662772,-0.0028984586861776,-0.0029854738442266
119,2010-06-24,7.0,-0.0176307754493184,-0.0174432645922615,-0.0168035026188263
120,2010-06-25,7.0,0.0079889881765145,0.0050307178239072,0.0028593621314492
121,2010-06-28,7.0,-0.0040061746570355,-0.0029766027607134,-0.0020339383490284
122,2010-06-29,7.0,-0.0378584913673709,-0.0379554407495272,-0.0310170186406103
123,2010-06-30,7.0,-0.009814626306871,-0.0126844306103497,-0.0101129704925228
124,2010-07-01,7.0,-0.0061615356539885,-0.00173043709269,-0.003240451675925
125,2010-07-02,7.0,-0.0080898201296044,0.0017634423881629,-0.0046623690102973
126,2010-07-06,8.0,-0.0081736267777466,0.0008696547499642,0.0053590344152254
127,2010-07-07,8.0,0.0600629939520028,0.0360623398045535,0.0313308163937027
128,2010-07-08,8.0,0.0129347728824843,0.0230133598481806,0.0094126781715115
129,2010-07-09,8.0,0.0190241908749379,0.0118357514172171,0.0072038878182667
130,2010-07-12,8.0,-0.0058634058272296,-0.012263937140387,0.0007329020475055
131,2010-07-13,8.0,0.0339036314686106,0.0171277857204245,0.0153788790918307
132,2010-07-14,8.0,-0.0004315610171857,0.0091223710494306,-0.0001551316306374
133,2010-07-15,8.0,-0.0140359856136704,0.0094118885292549,0.0011961033180916
134,2010-07-16,8.0,-0.050567331449254,-0.018943940875106,-0.028819473359129
135,2010-07-19,8.0,-0.0033012053038491,0.0029811818228078,0.0059818900608321
136,2010-07-20,8.0,0.0117611868988265,0.0153998383447525,0.0114165511960326
137,2010-07-21,8.0,-0.0040268283764755,-0.0125816722956692,-0.0128198166083587
138,2010-07-22,8.0,0.0213890462728484,0.0163261927106015,0.0225133732500304
139,2010-07-23,9.0,0.0095887080500509,0.0114756764354687,0.0082200205483771
140,2010-07-26,9.0,0.0066437363776664,0.02338209836253,0.0112001661465177
141,2010-07-27,9.0,0.0013277389434188,-0.0006110134851978,-0.001049357346629
142,2010-07-28,9.0,-0.0121237902664012,-0.0097636204005105,-0.0069219647113504
143,2010-07-29,9.0,0.0177398852192905,-0.0026158135431176,-0.0041586211074934
144,2010-07-30,9.0,-0.0033052309176922,0.0063961107954476,6.349921218862242e-05
145,2010-08-02,9.0,0.0238654058765425,0.0160261210493355,0.0220225220618048
146,2010-08-03,9.0,-0.0038533708638556,-0.0108280398784185,-0.0047963552167423
147,2010-08-04,9.0,0.0088722428234494,0.0149672191466247,0.0060511125191855
148,2010-08-05,9.0,-0.0092947244256953,-0.0074401528979535,-0.0012685245848381
149,2010-08-06,9.0,-0.0017173376992353,0.0002213424876644,-0.0037040386284354
150,2010-08-09,9.0,0.0073034817870654,0.0115561112923874,0.0054830643822831
151,2010-08-10,9.0,-0.0096312415566242,-0.0075249158022377,-0.0059674054882985
152,2010-08-11,9.0,-0.0370845594859842,-0.0308998044164987,-0.0281787649541732
153,2010-08-12,10.0,-0.0108002351987414,0.0046309801189992,-0.0053787488495717
154,2010-08-13,10.0,-0.0017767803699791,-0.0003280486183472,-0.004023574358396
155,2010-08-16,10.0,0.0014271607920964,-0.0018737118986525,0.0001204585432592
156,2010-08-17,10.0,0.0184156619979769,0.0053615313137403,0.0121922160130401
157,2010-08-18,10.0,0.0017208051826659,-0.000442474591149,0.0014827787168125
158,2010-08-19,10.0,-0.018964416681782,-0.0179647797760396,-0.0169353921894682
159,2010-08-20,10.0,-0.0053943212396155,-0.0083011536977953,-0.0036630286052607
160,2010-08-23,10.0,-0.013973552944844,-0.0036841502105974,-0.0040403067038268
161,2010-08-24,10.0,-0.0140307100636376,-0.0274687364008347,-0.0145124329625988
162,2010-08-25,10.0,0.0208518157618313,0.0055943005784601,0.0032893427453595
