index,adj_close_mean,adj_close_min,adj_close_max,adj_close_std,adj_close_diff_mean,adj_close_diff_min,adj_close_diff_max,adj_close_diff_std,pct_chng_mean,pct_chng_min,pct_chng_max,pct_chng_std,volume_mean,volume_min,volume_max,volume_std,KCBe_4_2_mean,KCBe_4_2_min,KCBe_4_2_max,KCBe_4_2_std,CCI_mean,CCI_min,CCI_max,CCI_std,K_4_3_mean,K_4_3_min,K_4_3_max,K_4_3_std,D_4_3_mean,D_4_3_min,D_4_3_max,D_4_3_std,J_4_3_mean,J_4_3_min,J_4_3_max,J_4_3_std,RSI_4_mean,RSI_4_min,RSI_4_max,RSI_4_std,BOP_mean,BOP_min,BOP_max,BOP_std,PDIST_mean,PDIST_min,PDIST_max,PDIST_std,KCLe_4_2_mean,KCLe_4_2_min,KCLe_4_2_max,KCLe_4_2_std,ADX_4_mean,ADX_4_min,ADX_4_max,ADX_4_std,DMP_4_mean,DMP_4_min,DMP_4_max,DMP_4_std,DMN_4_mean,DMN_4_min,DMN_4_max,DMN_4_std,QS_4_mean,QS_4_min,QS_4_max,QS_4_std,ROC_4_mean,ROC_4_min,ROC_4_max,ROC_4_std,STDEV_4_mean,STDEV_4_min,STDEV_4_max,STDEV_4_std,PVOL_mean,PVOL_min,PVOL_max,PVOL_std,EFI_4_mean,EFI_4_min,EFI_4_max,EFI_4_std,SMA_5_mean,SMA_5_min,SMA_5_max,SMA_5_std,log_ret_mean,log_ret_min,log_ret_max,log_ret_std,cumprod_last,mom_cumprod_last,rev_cumprod_last,log_ret_last,label
81,2559.2414202008927,2447.889892578125,2635.9599609375,55.2874356735458,11.555382361778847,-62.14013671875,84.050048828125,31.88628521943459,0.0042709572066491775,-0.02475673039503723,0.03433571464262353,0.012390232840684575,3797639285.714286,3434490000.0,4213410000.0,242947572.01010346,2542.6597774214924,2471.040443422834,2616.002744822884,50.853197065647336,60.87931977498958,-133.3333333333322,131.2480636562442,76.382753203263,77.47612008990602,53.65216087897269,91.7031890602556,11.09444477162827,69.90420452210178,40.97932641745592,84.26058850455901,14.134227520559165,92.61995122551454,45.23168152416413,113.77475467011708,18.21427333424568,67.30756098543654,34.45162012156516,84.0113392306557,13.012384597408461,0.30592351505491944,-0.8952844753550667,0.9038260449902136,0.4788885734456191,63.70654296875,29.260009765625,100.860107421875,22.630498232620536,2450.991715957755,2322.369141330155,2556.452156142468,82.76015248292961,36.81014710637681,25.889477487832277,52.86364712459786,7.700964280479732,29.182300397260025,13.871413916740115,43.26418813499944,8.34818904069474,14.653322048286526,6.407494685276435,25.375521614204978,5.5879657469025386,14.383353097098214,-4.01995849609375,36.447509765625,8.975997861774736,2.0890225274106946,-1.6449570385181915,6.62455844203584,2.0522770926773513,26.286636894578,7.376385376478884,65.49455953922174,17.76154638692205,9718561859418.246,8630758995717.773,10668101068520.508,646641918579.2008,44944831295.635605,-73214773082.2378,97726062643.82138,43176369976.13012,2542.141266741072,2496.489990234375,2608.246044921875,45.13091699362856,0.004191216370616401,-0.025068331818915546,0.033759399060347306,0.012334831066178368,0.06043269661882866,0.09126027815896709,0.10612953724275465,0.007562730706236032,0.0
82,2756.8892822265625,2706.050048828125,2796.110107421875,33.153288554149235,4.791522686298077,-25.56005859375,34.929931640625,15.988906346235074,0.001626529975728779,-0.009357140143940179,0.0128902247439735,0.005638080015736665,3667130714.285714,3361970000.0,4099490000.0,197941536.25849634,2749.088008843775,2711.6206109961613,2789.8419719230724,28.92064720116788,46.11558667014073,-102.65299482147404,133.33333333333096,75.50569044982971,75.37164950310394,57.967595009591285,87.34937001501764,8.802220748771513,76.0300963594623,68.030271631963,82.65021247357805,4.610787042082767,74.05475579038719,37.84224176484784,97.68699648848178,20.615921113665905,72.39964906714525,48.77747100830541,85.91158417729494,12.841230323387943,0.2130769282708673,-0.4454048775337837,0.9961209626345788,0.48594885559575113,37.595790318080354,23.9697265625,66.72021484375,13.176615551304534,2702.217382442928,2656.769409838092,2754.468961756472,34.334751956060785,39.88466140838159,31.966932222031364,58.520930589887215,7.082048404388533,39.143268324869446,19.968205386149965,52.4614162923319,9.572228912186088,20.251217863154327,6.691730183689539,36.60020155295098,8.377538853972082,5.266937255859375,-0.5,10.6099853515625,3.5026270206207797,0.7443731882545304,-1.0191000782173891,2.4282252432824616,0.9077783748100737,14.036213087614554,4.521092373006418,23.377294198750995,5.081493326996254,10109222041225.588,9110266470158.691,11093425114670.41,541960687579.54675,18566926685.42738,-28397329552.25776,51940564613.18486,23887796718.42484,2746.9747140066966,2720.014013671875,2788.451953125,27.74041057901072,0.001610515427037321,-0.009401193202230651,0.01280785290283859,0.005623891345897109,0.022803325684229492,0.03738656579773414,0.01949487138833028,-0.000790769672840419,1.0
83,2839.8213053385416,2798.360107421875,2892.739990234375,30.566034943737808,4.271432059151786,-54.169921875,32.7900390625,21.585338972228048,0.001418780471534727,-0.018974501239482744,0.011568600124275408,0.0073323692842120255,3473462666.6666665,3015180000.0,4237200000.0,306254285.8351225,2832.835782413973,2811.110376890489,2877.680958340272,21.65259575274456,44.56656649582787,-108.59534148931608,133.33333333333567,81.1790358776358,64.51391711479633,37.12029597799807,87.61946858646887,18.303149216468313,63.01295394833157,45.13606460292397,79.26207995036721,11.39266522673033,67.51584344772581,3.994452486861462,109.05730752898911,37.74672440436542,67.50013990581462,35.982951861812474,88.62356664769634,18.728935391604868,0.17475884214637266,-0.9588556528058308,0.8935985142346663,0.5307072065178775,43.400048828125,16.64013671875,62.59033203125,15.98190155005439,2778.0702066102426,2739.2164553566745,2843.9226692264697,32.629718854268226,40.40199780487806,22.25820480875798,58.66157684407957,11.830727656726811,36.5506659483897,17.698471481534337,53.04156375940342,12.485867527431271,15.043616018915772,6.047382925805563,26.68902077597303,6.7728611569860915,1.5559814453125,-12.50244140625,7.81494140625,5.539116276565106,0.6642678605145574,-1.7342153665752549,2.2054085722172774,1.223299285617728,15.57608797943911,5.476011687968536,27.200719556847613,7.876101941519041,9860335214434.57,8681878816303.711,11867168246484.377,827152838126.118,14755487231.042414,-64631233435.88188,63843449447.4483,34709981924.18053,2832.1591731770836,2807.668017578125,2875.991943359375,18.677260624120905,0.001392608366361081,-0.019156827134272802,0.011502195518044545,0.007354494429549688,0.021108830425272007,0.02965395127066639,0.043863215986952975,0.00462571762309949,0.0
84,2890.459993489583,2811.8701171875,2945.830078125,42.38244984774775,-5.964285714285714,-69.52978515625,28.119873046875,27.87062060185869,-0.0018762219407898462,-0.02413055719884427,0.009638279380647763,0.009311272047329195,3489500666.6666665,3118780000.0,3919330000.0,273770601.4548538,2897.459939237744,2847.409945691968,2939.353782851636,35.75273119654947,-21.894878777410863,-133.33333333333513,133.333333333336,91.03006698456502,53.58143251331853,34.64634500638545,84.75605438020574,15.490308145325912,56.85369191448509,40.562874056937225,79.3241849124261,13.262251050330175,47.03691371098544,13.706039157661904,95.619793315765,27.080697018868705,43.31877295897366,12.986392033491793,85.71333251105732,22.366737011620646,0.13222409006539573,-0.92948672173161,0.8814276358873608,0.5328353497375711,66.45128580729167,18.590087890625,121.160400390625,27.286509788023697,2819.660460433972,2730.978559058282,2903.0897444187026,60.36013574724704,39.35064756629827,23.454059636957773,53.72481633292305,9.732707288626274,17.783738767954137,5.729565308232035,38.75198062857413,9.490014645658592,29.147720061003792,13.425196117273432,51.1255666640564,11.727627852977996,2.98480224609375,-5.52496337890625,16.5799560546875,5.3562368271148735,-0.6959300235687494,-2.5434175461762747,1.6949542519071112,1.1702487011203506,20.0599817447689,5.772223341913141,33.58084127136971,10.12267536373685,10085743568634.277,8911958289892.578,11545680200097.656,799263439363.0815,-20011738857.774647,-114867717499.64597,32250960667.69366,39744753612.38973,2900.126653645833,2846.618017578125,2935.15,36.72280646528366,-0.0019188257950517595,-0.024426469138497886,0.009592127478916801,0.009368336866127357,-0.028372119607610324,-0.07067521893072459,-0.015596035770790384,-0.0058544371740438805,0.0
85,2904.1846516927085,2843.489990234375,2954.179931640625,31.41822216405368,5.020717075892857,-27.97021484375,29.85009765625,16.146402274227835,0.0016427473007031587,-0.009496397343734198,0.01049769746289475,0.005380631802979286,3402313333.3333335,2810140000.0,5000120000.0,524225627.2918406,2891.676179036245,2816.8287446637296,2940.155899780155,36.970985462406546,43.7668469849177,-133.33333333333508,133.33333333333334,76.7587824436512,66.3998343756175,33.91563972630549,80.26343559185841,13.617322209822358,64.72961904732095,52.65255166447889,72.85338287518549,6.12372221775716,69.7402650322106,-7.889328757792896,114.81880761456932,36.03613810362945,75.6377367024202,39.11649109997704,93.71195207913014,15.605998478969811,-0.033518104189910095,-0.9308468500188046,0.6376967014245404,0.46664287745572447,40.688720703125,16.6298828125,71.680419921875,15.643144649304002,2840.5601439291363,2748.6555490276323,2903.8873422294696,46.76881230140698,53.05129247875394,39.36627074995783,72.57057401331188,10.163754757238491,43.88832095067382,23.24014756829889,58.96999808147508,10.639878582190994,14.200540148405572,3.254785507117832,34.644066402686896,9.129470865471372,2.8956258138020834,-12.25250244140625,21.03497314453125,8.414113303859404,1.4256348357517719,-1.3675504972140822,4.696392319477867,1.5551792776035038,17.864226310919364,4.8429662393357145,43.19088014241563,10.823551606294462,9889331241648.275,8120377034257.812,14752653859882.812,1599418799736.6238,28513086218.567585,-32334969930.337467,76137957926.42166,31827604095.451813,2898.516656901041,2873.8240234375,2938.839990234375,25.914925284390844,0.0016279366565498776,-0.00954177564038794,0.010442979247259565,0.005370784679735342,0.024719636539570322,0.009547057721168706,0.08136888225416072,-0.0012346956788036323,0.0
86,2982.9766764322917,2844.739990234375,3025.860107421875,46.043395364864196,-11.378574916294642,-87.31005859375,22.190185546875,28.320229712830358,-0.0035850676254675974,-0.0297778200029859,0.007387691099234761,0.009290853745274998,3619371333.3333335,3003720000.0,4762300000.0,568553536.364326,2992.0270465615376,2915.139516942574,3016.085277280401,25.466119200915784,-29.350314893647408,-133.3333333333346,133.33333333333928,96.5013801252465,54.861970962985524,25.99747833749591,77.27597268074572,17.520254537003577,59.85156511045045,41.47700830526375,77.50271075796512,10.010496713078487,44.8827826680557,-4.961581598039757,98.52051912977682,38.83934005148302,44.28634555800584,5.482519887837479,73.42269698501113,21.219431717625195,-0.13154702571335972,-0.9843011027574748,0.913044410610512,0.6569957232804451,48.5052734375,20.51025390625,132.5498046875,34.23970490779899,2936.3644548156685,2773.4010170640368,2979.515215506516,54.91348144415048,45.60695479924423,31.031305276172105,67.98968532361152,10.251866750315404,20.946868061272653,2.3258374899790684,38.67869790684928,11.593445385568744,26.740724388995044,5.193047570337264,64.03938322483742,17.342173821652793,-5.068994140625,-31.94500732421875,7.885009765625,10.364119391194723,-0.6831662595926685,-5.590105643460108,1.367828052792405,1.8154658259351952,18.33918522412787,7.16739034648817,58.72307213536754,13.8053969906688,10781335331624.674,8966194399599.61,14065739067041.016,1582795075089.7964,-28355066443.274742,-209822403534.12317,33757703809.03524,63011082731.314606,2993.403082682292,2944.781982421875,3016.647998046875,17.26591320527557,-0.0036324260551493736,-0.030230182169694864,0.007360535770782661,0.009383567687599447,-0.05302860373253848,-0.05516180324875919,-0.08887982507920389,-0.030230182169694864,0.0
87,2947.213535853795,2869.159912109375,3009.570068359375,49.05067604402337,9.923846905048077,-20.18994140625,38.219970703125,18.065755366644126,0.003153463578991124,-0.00689910050906084,0.013009813642266721,0.006023617612247593,3499675000.0,2857600000.0,4390770000.0,446663358.3454787,2935.2346138104162,2877.917806815144,2999.144022672624,43.131181806442925,53.03193038986952,-91.89770725546528,133.33333333333488,74.3669699731651,70.87135260659927,41.98893048087536,86.09566089026352,15.695937553728442,67.37141402449683,49.15975761390314,82.56707398731817,12.632000900724208,77.87122977080415,25.663808421088238,102.35528327068664,25.532742104687202,69.27359471072188,41.28350950985779,89.18820223623405,16.031367958117755,0.15957924342274005,-0.6277489822135018,0.7720920201294033,0.5092765947811813,47.631382533482146,26.68017578125,67.179931640625,12.679591149503127,2868.9523731317377,2789.1892094386267,2960.273050095247,60.14631411322129,36.00958514183333,22.92454128637798,52.624199092432704,8.92181693516051,37.79544578323877,11.645095332617933,58.06194264230223,14.72793434432459,20.438446394185316,10.434254865527512,39.32282600688337,8.54011369450859,0.19871303013392858,-21.0625,7.1424560546875,9.069727158317592,0.9892056639142582,-1.8899416578000603,2.7210036767168053,1.356042505521054,21.14442827008105,1.4776692287727482,37.4356384379045,10.179145986604267,10327000422075.545,8225258353125.0,13081815758635.254,1431288277166.6707,24470337941.3555,-30732480873.11086,80336963174.38351,31459158959.405964,2934.1435407366075,2897.303955078125,2995.141943359375,38.295133921880314,0.003131783005538275,-0.006923009332685304,0.012925912921759597,0.005998893585181878,0.044820355553474744,0.002196993203216868,0.11435984706107538,-0.0007246768769650913,0.0
88,2970.9899739583334,2893.06005859375,3010.2900390625,35.580162399554716,4.162859235491071,-45.72998046875,32.14013671875,21.257399714638765,0.0013268732090556234,-0.015560819201407838,0.010938977513132997,0.006965633077028265,3212900666.6666665,2557020000.0,3692600000.0,309034244.6920421,2962.9779457531818,2919.0501883160914,3003.393958428101,30.90187971464947,47.77716730931511,-85.4700083466796,133.33333333332774,62.63839682607696,61.727193178521354,43.69699323283695,72.82537457499355,10.057675498498774,57.11686078733405,37.13889272263904,68.43733540144486,10.846127327083561,70.94785796089596,47.00599531900093,94.96396487356412,13.876930808331908,60.87888215821638,30.352218229702498,75.60877131791685,12.354554271564744,0.12533319841552365,-0.8332762854379046,0.9508247916334136,0.5838487578845305,40.94013671875,18.610107421875,78.16015625,15.320564869366407,2901.6690232102214,2835.7447089050816,2969.16307518404,50.26435487953537,45.415127387084766,37.617446407412935,65.49938364617518,7.518153899010086,34.449507250269534,15.99231462118749,51.4326441625211,11.003366355095071,23.69365809550805,10.491760887588963,50.06150738163544,11.971753534877088,2.5012858072916666,-5.47747802734375,12.29736328125,4.928121244843675,0.6878473731238877,-0.8307739523734108,2.6128667482531576,0.9850380993868212,18.6189228443875,5.395779944638797,32.47822843996508,9.370672994645474,9549890303543.459,7584504623291.016,11115796998242.188,971438033869.5349,15833431110.508444,-60533377770.61164,57760204920.84476,28421776915.788662,2960.086097005208,2928.277978515625,3000.743994140625,30.939948387147385,0.001303342335775722,-0.015683159552110304,0.010879579673789053,0.006972291683743892,0.019742490406224,0.06242542906981785,0.0070765078931545045,0.0019186046591705974,1.0
89,3117.9621233258927,3093.199951171875,3153.6298828125,18.80825603491375,-0.0646221454326923,-27.10986328125,23.830078125,15.47627282658162,-8.854360153330378e-06,-0.008631020716408422,0.007695488006902673,0.0047646394647989435,3423953571.428571,1743020000.0,4595590000.0,620188963.0105569,3115.0453350336215,3090.118462463157,3139.218407956618,14.745800671390082,16.82067808355916,-131.12328104586732,133.33333333333508,96.48387910423217,71.50312413184638,45.56358975626705,86.3483444069687,12.843928233978152,73.39594825829786,61.70019204669102,81.44804136773915,5.392894208727072,67.7174758789434,13.290385175419104,104.12855083499684,29.830455272804183,68.6413805287028,24.24866479874992,93.0360265764404,22.50109653744021,0.1354861389706802,-0.8941233007375909,0.988396341645068,0.5732772674650911,32.220040457589285,18.5302734375,69.949951171875,14.470988003861654,3077.4328635918487,3053.075547393508,3109.425511422937,17.811788677601392,45.29899991206878,29.35746307366549,59.89050423609464,7.866643720138992,33.82234382678374,14.50043351544559,55.03614824389079,12.566513231328981,20.049894638306803,5.526653467378345,63.97437592588462,16.38917001809,2.3496573311941966,-5.592529296875,8.10003662109375,5.297232973220565,0.33545520621830693,-1.5067590101348225,1.613958354638494,0.852127348751841,12.250870908683222,3.1211053388826087,27.138176185039686,6.5499680032262955,10673105170666.502,5474790925556.641,14432542396557.615,1930720148524.1157,7536810525.782859,-47018355133.19446,37414305618.59105,25433988908.44232,3118.452975027902,3110.66796875,3136.527978515625,9.634184901277008,-1.9396783821282577e-05,-0.008668483693965001,0.0076660287779724,0.004765394880317888,-0.0002715181057836302,-0.0042989218472354596,0.026389013436610043,-0.00666022525804344,-1.0
90,3242.203857421875,3221.2900390625,3274.699951171875,16.616766459037994,3.44500732421875,-23.0,27.070068359375,16.11139798986085,0.000991038772450693,-0.007059870562045378,0.008378802677341701,0.004765622737609785,3033833846.1538463,1296540000.0,3720890000.0,704707307.8772782,3235.7150139422597,3212.0348224961404,3260.2880078064827,14.066392570530745,47.136764749924424,-74.10324186063826,133.33333333333837,70.27663291482278,73.59282833038188,58.52149687611455,91.88834297514018,11.460513249040707,75.51436231508124,66.55492533356009,88.07097679034719,8.25619226047633,69.74976036098316,27.83929923594667,99.52307534472617,23.04622934614361,72.34533191958919,50.92989516483307,95.37720346670848,17.42280258660287,0.12845150063206295,-0.7720805719041078,0.986788483044904,0.6607892755425442,33.37918795072115,11.209716796875,70.61962890625,16.958000331414198,3195.65813954819,3182.787131768795,3213.021933370986,9.13162276780693,51.20226903367705,24.664732906527053,80.57961518010656,20.334266514207908,39.515360079626895,18.452628536826104,58.96831947770847,13.746402806878395,15.19466491403237,3.191257647857843,29.39476262200042,9.697939526742742,4.530752328725962,-3.842529296875,16.50006103515625,6.174467922831186,0.5263917623193304,-0.1595645040411805,1.2318918129930492,0.48395551120296343,11.967701016538701,8.40543102064497,16.229089037767423,3.239053524262309,9841921509901.78,4179240953261.719,12104241396184.082,2306825654371.7485,16657200741.169716,-12302732428.057264,43779696163.131874,18524680309.27909,3237.275236628606,3229.72197265625,3255.31201171875,8.579355781399382,0.000980081156474291,-0.007084909364953873,0.008343895362315834,0.004762796623750637,0.012822568095447684,0.04798380358320142,0.05159324346519667,-0.002859262487506342,0.0
